lan,lac,year,s,ss,emissions
Doncaster,E08000017,2005,Transport,Transport Other,12.85397981
Doncaster,E08000017,2006,Commercial,Commercial Electricity,251.5022504
Doncaster,E08000017,2006,Commercial,Commercial Gas,44.20124044
Doncaster,E08000017,2006,Commercial,Commercial 'Other Fuels',1.871361076
Doncaster,E08000017,2006,Domestic,Domestic Electricity,282.456022
Doncaster,E08000017,2006,Domestic,Domestic Gas,406.6239988
Doncaster,E08000017,2006,Domestic,Domestic 'Other Fuels',93.85875061
Doncaster,E08000017,2006,Industry,Industry Electricity,210.1139885
Doncaster,E08000017,2006,Industry,Industry Gas,152.0658406
Doncaster,E08000017,2006,Industry,Large Industrial Installations,40.64871325
Doncaster,E08000017,2006,Industry,Industry 'Other Fuels',82.57768912
Doncaster,E08000017,2006,Industry,Agriculture,12.79713043
Doncaster,E08000017,2006,LULUCF,LULUCF Net Emissions: Forest land,-21.78420545
Doncaster,E08000017,2006,LULUCF,LULUCF Net Emissions: Cropland,65.42732257
Doncaster,E08000017,2006,LULUCF,LULUCF Net Emissions: Grassland,-13.77044674
Doncaster,E08000017,2006,LULUCF,LULUCF Net Emissions: Wetlands,70.61275971
Doncaster,E08000017,2006,LULUCF,LULUCF Net Emissions: Settlements,12.62177713
Doncaster,E08000017,2006,Public Sector,Public Sector Electricity,75.19842382
Doncaster,E08000017,2006,Public Sector,Public Sector Gas,42.02143976
Doncaster,E08000017,2006,Public Sector,Public Sector 'Other Fuels',0.837355805
Doncaster,E08000017,2006,Transport,Road Transport (A roads),250.5058907
Doncaster,E08000017,2006,Transport,Road Transport (Motorways),438.9002345
Doncaster,E08000017,2006,Transport,Road Transport (Minor roads),223.9994757
Doncaster,E08000017,2006,Transport,Diesel Railways,32.75272929
Doncaster,E08000017,2006,Transport,Transport Other,13.20823762
Doncaster,E08000017,2007,Commercial,Commercial Electricity,234.8521221
Doncaster,E08000017,2007,Commercial,Commercial Gas,41.45959073
Doncaster,E08000017,2007,Commercial,Commercial 'Other Fuels',1.749485792
Doncaster,E08000017,2007,Domestic,Domestic Electricity,275.1502514
Doncaster,E08000017,2007,Domestic,Domestic Gas,382.7926146
Doncaster,E08000017,2007,Domestic,Domestic 'Other Fuels',88.20721241
Doncaster,E08000017,2007,Industry,Industry Electricity,196.203875
Doncaster,E08000017,2007,Industry,Industry Gas,142.6337237
Doncaster,E08000017,2007,Industry,Large Industrial Installations,38.71182301
Doncaster,E08000017,2007,Industry,Industry 'Other Fuels',81.7716076
Doncaster,E08000017,2007,Industry,Agriculture,11.64792535
Doncaster,E08000017,2007,LULUCF,LULUCF Net Emissions: Forest land,-21.98468078
Doncaster,E08000017,2007,LULUCF,LULUCF Net Emissions: Cropland,64.54332918
Doncaster,E08000017,2007,LULUCF,LULUCF Net Emissions: Grassland,-14.1396957
Doncaster,E08000017,2007,LULUCF,LULUCF Net Emissions: Wetlands,60.97217884
Doncaster,E08000017,2007,LULUCF,LULUCF Net Emissions: Settlements,12.25918996
Doncaster,E08000017,2007,Public Sector,Public Sector Electricity,70.22008505
Doncaster,E08000017,2007,Public Sector,Public Sector Gas,39.41499552
Doncaster,E08000017,2007,Public Sector,Public Sector 'Other Fuels',0.777221684
Doncaster,E08000017,2007,Transport,Road Transport (A roads),252.1731583
Doncaster,E08000017,2007,Transport,Road Transport (Motorways),427.9935707
Doncaster,E08000017,2007,Transport,Road Transport (Minor roads),233.6413932
Doncaster,E08000017,2007,Transport,Diesel Railways,33.30307734
Doncaster,E08000017,2007,Transport,Transport Other,13.46191376
Doncaster,E08000017,2008,Commercial,Commercial Electricity,242.8956406
Doncaster,E08000017,2008,Commercial,Commercial Gas,41.42829437
Doncaster,E08000017,2008,Commercial,Commercial 'Other Fuels',1.653378903
Doncaster,E08000017,2008,Domestic,Domestic Electricity,259.2545619
Doncaster,E08000017,2008,Domestic,Domestic Gas,387.8007399
Doncaster,E08000017,2008,Domestic,Domestic 'Other Fuels',98.45776441
Doncaster,E08000017,2008,Industry,Industry Electricity,202.9237185
Doncaster,E08000017,2008,Industry,Industry Gas,142.5260546
Doncaster,E08000017,2008,Industry,Large Industrial Installations,37.8151489
Doncaster,E08000017,2008,Industry,Industry 'Other Fuels',68.07207657
Doncaster,E08000017,2008,Industry,Agriculture,11.83243025
Doncaster,E08000017,2008,LULUCF,LULUCF Net Emissions: Forest land,-22.25311971
Doncaster,E08000017,2008,LULUCF,LULUCF Net Emissions: Cropland,64.72781113
Doncaster,E08000017,2008,LULUCF,LULUCF Net Emissions: Grassland,-14.62704567
Doncaster,E08000017,2008,LULUCF,LULUCF Net Emissions: Wetlands,53.30487455
Doncaster,E08000017,2008,LULUCF,LULUCF Net Emissions: Settlements,11.92181922
Doncaster,E08000017,2008,Public Sector,Public Sector Electricity,72.62507314
Doncaster,E08000017,2008,Public Sector,Public Sector Gas,39.38524256
Doncaster,E08000017,2008,Public Sector,Public Sector 'Other Fuels',0.619124508
Doncaster,E08000017,2008,Transport,Road Transport (A roads),236.2886681
Doncaster,E08000017,2008,Transport,Road Transport (Motorways),401.4918305
Doncaster,E08000017,2008,Transport,Road Transport (Minor roads),229.5537925
Doncaster,E08000017,2008,Transport,Diesel Railways,32.2049518
Doncaster,E08000017,2008,Transport,Transport Other,13.76756509
Doncaster,E08000017,2009,Commercial,Commercial Electricity,205.5378051
Doncaster,E08000017,2009,Commercial,Commercial Gas,38.07667892
Doncaster,E08000017,2009,Commercial,Commercial 'Other Fuels',1.448229594
Doncaster,E08000017,2009,Domestic,Domestic Electricity,237.4631545
Doncaster,E08000017,2009,Domestic,Domestic Gas,351.8026225
Doncaster,E08000017,2009,Domestic,Domestic 'Other Fuels',100.8306215
Doncaster,E08000017,2009,Industry,Industry Electricity,171.7136445
Doncaster,E08000017,2009,Industry,Industry Gas,130.9954682
Doncaster,E08000017,2009,Industry,Large Industrial Installations,34.44808002
Doncaster,E08000017,2009,Industry,Industry 'Other Fuels',62.05146544
Doncaster,E08000017,2009,Industry,Agriculture,11.67759644
Doncaster,E08000017,2009,LULUCF,LULUCF Net Emissions: Forest land,-22.37237051
Doncaster,E08000017,2009,LULUCF,LULUCF Net Emissions: Cropland,65.28358889
Doncaster,E08000017,2009,LULUCF,LULUCF Net Emissions: Grassland,-14.96520756
Doncaster,E08000017,2009,LULUCF,LULUCF Net Emissions: Wetlands,51.82648319
Doncaster,E08000017,2009,LULUCF,LULUCF Net Emissions: Settlements,11.61274149
Doncaster,E08000017,2009,Public Sector,Public Sector Electricity,61.45519157
Doncaster,E08000017,2009,Public Sector,Public Sector Gas,36.19891327
Doncaster,E08000017,2009,Public Sector,Public Sector 'Other Fuels',0.395897333
Doncaster,E08000017,2009,Transport,Road Transport (A roads),228.2012133
Doncaster,E08000017,2009,Transport,Road Transport (Motorways),384.3723388
Doncaster,E08000017,2009,Transport,Road Transport (Minor roads),220.1309357
Doncaster,E08000017,2009,Transport,Diesel Railways,31.86992151
Doncaster,E08000017,2009,Transport,Transport Other,13.72079932
Doncaster,E08000017,2010,Commercial,Commercial Electricity,198.1673059
Doncaster,E08000017,2010,Commercial,Commercial Gas,44.62060016
Doncaster,E08000017,2010,Commercial,Commercial 'Other Fuels',1.330426044
Doncaster,E08000017,2010,Domestic,Domestic Electricity,246.922263
Doncaster,E08000017,2010,Domestic,Domestic Gas,386.3271498
Doncaster,E08000017,2010,Domestic,Domestic 'Other Fuels',107.5166303
Doncaster,E08000017,2010,Industry,Industry Electricity,165.5560655
Doncaster,E08000017,2010,Industry,Industry Gas,153.5085668
Doncaster,E08000017,2010,Industry,Large Industrial Installations,41.05602893
Doncaster,E08000017,2010,Industry,Industry 'Other Fuels',67.26370903
Doncaster,E08000017,2010,Industry,Agriculture,11.41265283
Doncaster,E08000017,2010,LULUCF,LULUCF Net Emissions: Forest land,-22.73024836
Doncaster,E08000017,2010,LULUCF,LULUCF Net Emissions: Cropland,64.67528898
Doncaster,E08000017,2010,LULUCF,LULUCF Net Emissions: Grassland,-15.2812126
Doncaster,E08000017,2010,LULUCF,LULUCF Net Emissions: Wetlands,57.63696438
Doncaster,E08000017,2010,LULUCF,LULUCF Net Emissions: Settlements,11.51129601
Doncaster,E08000017,2010,Public Sector,Public Sector Electricity,59.25143425
Doncaster,E08000017,2010,Public Sector,Public Sector Gas,42.4201186
Doncaster,E08000017,2010,Public Sector,Public Sector 'Other Fuels',0.300265725
Doncaster,E08000017,2010,Transport,Road Transport (A roads),222.019807
Doncaster,E08000017,2010,Transport,Road Transport (Motorways),383.8450129
Doncaster,E08000017,2010,Transport,Road Transport (Minor roads),220.8850337
Doncaster,E08000017,2010,Transport,Diesel Railways,32.28223445
Doncaster,E08000017,2010,Transport,Transport Other,13.9500607
Doncaster,E08000017,2011,Commercial,Commercial Electricity,185.3655026
Doncaster,E08000017,2011,Commercial,Commercial Gas,39.27786193
Doncaster,E08000017,2011,Commercial,Commercial 'Other Fuels',1.460889024
Doncaster,E08000017,2011,Domestic,Domestic Electricity,234.311472
Doncaster,E08000017,2011,Domestic,Domestic Gas,317.1683117
Doncaster,E08000017,2011,Domestic,Domestic 'Other Fuels',100.1251416
Doncaster,E08000017,2011,Industry,Industry Electricity,147.18218
Doncaster,E08000017,2011,Industry,Industry Gas,134.1612608
Doncaster,E08000017,2011,Industry,Large Industrial Installations,38.11699433
Doncaster,E08000017,2011,Industry,Industry 'Other Fuels',59.17730979
Doncaster,E08000017,2011,Industry,Agriculture,11.90894732
Doncaster,E08000017,2011,LULUCF,LULUCF Net Emissions: Forest land,-23.00556868
Doncaster,E08000017,2011,LULUCF,LULUCF Net Emissions: Cropland,64.5243369
Doncaster,E08000017,2011,LULUCF,LULUCF Net Emissions: Grassland,-15.63026672
Doncaster,E08000017,2011,LULUCF,LULUCF Net Emissions: Wetlands,55.9842407
Doncaster,E08000017,2011,LULUCF,LULUCF Net Emissions: Settlements,11.32746374
Doncaster,E08000017,2011,Public Sector,Public Sector Electricity,52.47228546
Doncaster,E08000017,2011,Public Sector,Public Sector Gas,35.03871532
Doncaster,E08000017,2011,Public Sector,Public Sector 'Other Fuels',0.580370614
Doncaster,E08000017,2011,Transport,Road Transport (A roads),213.8324046
Doncaster,E08000017,2011,Transport,Road Transport (Motorways),382.7575109
Doncaster,E08000017,2011,Transport,Road Transport (Minor roads),218.2002294
Doncaster,E08000017,2011,Transport,Diesel Railways,29.83462614
Doncaster,E08000017,2011,Transport,Transport Other,14.07573372
Doncaster,E08000017,2012,Commercial,Commercial Electricity,206.8676889
Doncaster,E08000017,2012,Commercial,Commercial Gas,39.24378574
Doncaster,E08000017,2012,Commercial,Commercial 'Other Fuels',1.085867675
Doncaster,E08000017,2012,Domestic,Domestic Electricity,246.3428851
Doncaster,E08000017,2012,Domestic,Domestic Gas,344.9449721
Doncaster,E08000017,2012,Domestic,Domestic 'Other Fuels',89.58477204
Doncaster,E08000017,2012,Industry,Industry Electricity,172.1287925
Doncaster,E08000017,2012,Industry,Industry Gas,141.3068042
Doncaster,E08000017,2012,Industry,Large Industrial Installations,41.93303572
Doncaster,E08000017,2012,Industry,Industry 'Other Fuels',58.42504002
Doncaster,E08000017,2012,Industry,Agriculture,11.65160528
Doncaster,E08000017,2012,LULUCF,LULUCF Net Emissions: Forest land,-22.52490644
Doncaster,E08000017,2012,LULUCF,LULUCF Net Emissions: Cropland,64.39608617
Doncaster,E08000017,2012,LULUCF,LULUCF Net Emissions: Grassland,-16.10242661
Doncaster,E08000017,2012,LULUCF,LULUCF Net Emissions: Wetlands,55.48425898
Doncaster,E08000017,2012,LULUCF,LULUCF Net Emissions: Settlements,11.15400781
Doncaster,E08000017,2012,Public Sector,Public Sector Electricity,63.30809684
Doncaster,E08000017,2012,Public Sector,Public Sector Gas,35.79150088
Doncaster,E08000017,2012,Public Sector,Public Sector 'Other Fuels',0.30805333
Doncaster,E08000017,2012,Transport,Road Transport (A roads),208.3826871
Doncaster,E08000017,2012,Transport,Road Transport (Motorways),404.964287
Doncaster,E08000017,2012,Transport,Road Transport (Minor roads),215.7204578
Doncaster,E08000017,2012,Transport,Diesel Railways,31.07534698
Doncaster,E08000017,2012,Transport,Transport Other,13.8816747
Doncaster,E08000017,2013,Commercial,Commercial Electricity,196.1673037
Doncaster,E08000017,2013,Commercial,Commercial Gas,42.08390778
Doncaster,E08000017,2013,Commercial,Commercial 'Other Fuels',1.191660122
Doncaster,E08000017,2013,Domestic,Domestic Electricity,225.8816098
Doncaster,E08000017,2013,Domestic,Domestic Gas,349.8514275
Doncaster,E08000017,2013,Domestic,Domestic 'Other Fuels',111.1929426
Doncaster,E08000017,2013,Industry,Industry Electricity,155.9741703
Doncaster,E08000017,2013,Industry,Industry Gas,137.4913813
Doncaster,E08000017,2013,Industry,Large Industrial Installations,42.30037946
Doncaster,E08000017,2013,Industry,Industry 'Other Fuels',51.71320986
Doncaster,E08000017,2013,Industry,Agriculture,10.34130256
Doncaster,E08000017,2013,LULUCF,LULUCF Net Emissions: Forest land,-22.73100113
Doncaster,E08000017,2013,LULUCF,LULUCF Net Emissions: Cropland,64.06205825
Doncaster,E08000017,2013,LULUCF,LULUCF Net Emissions: Grassland,-16.66476165
Doncaster,E08000017,2013,LULUCF,LULUCF Net Emissions: Wetlands,68.77743948
Doncaster,E08000017,2013,LULUCF,LULUCF Net Emissions: Settlements,10.91366602
Doncaster,E08000017,2013,Public Sector,Public Sector Electricity,57.998917
Doncaster,E08000017,2013,Public Sector,Public Sector Gas,36.14142159
Doncaster,E08000017,2013,Public Sector,Public Sector 'Other Fuels',0.185832972
Doncaster,E08000017,2013,Transport,Road Transport (A roads),202.5679702
Doncaster,E08000017,2013,Transport,Road Transport (Motorways),403.7603054
Doncaster,E08000017,2013,Transport,Road Transport (Minor roads),220.5361513
Doncaster,E08000017,2013,Transport,Diesel Railways,31.12022989
Doncaster,E08000017,2013,Transport,Transport Other,14.48500973
Doncaster,E08000017,2014,Commercial,Commercial Electricity,167.2267998
Doncaster,E08000017,2014,Commercial,Commercial Gas,35.02406493
Doncaster,E08000017,2014,Commercial,Commercial 'Other Fuels',1.328884985
Doncaster,E08000017,2014,Domestic,Domestic Electricity,190.8148714
Doncaster,E08000017,2014,Domestic,Domestic Gas,295.4763483
Doncaster,E08000017,2014,Domestic,Domestic 'Other Fuels',99.07071645
Doncaster,E08000017,2014,Industry,Industry Electricity,138.4110251
Doncaster,E08000017,2014,Industry,Industry Gas,121.8550981
Doncaster,E08000017,2014,Industry,Large Industrial Installations,33.79995717
Doncaster,E08000017,2014,Industry,Industry 'Other Fuels',55.31670882
Doncaster,E08000017,2014,Industry,Agriculture,11.54989966
Doncaster,E08000017,2014,LULUCF,LULUCF Net Emissions: Forest land,-22.81560935
Doncaster,E08000017,2014,LULUCF,LULUCF Net Emissions: Cropland,63.48018511
Doncaster,E08000017,2014,LULUCF,LULUCF Net Emissions: Grassland,-16.7279493
Doncaster,E08000017,2014,LULUCF,LULUCF Net Emissions: Wetlands,48.95608908
Doncaster,E08000017,2014,LULUCF,LULUCF Net Emissions: Settlements,10.75845602
Doncaster,E08000017,2014,Public Sector,Public Sector Electricity,49.90039601
Doncaster,E08000017,2014,Public Sector,Public Sector Gas,29.65764103
Doncaster,E08000017,2014,Public Sector,Public Sector 'Other Fuels',0.240147619
Doncaster,E08000017,2014,Transport,Road Transport (A roads),204.6057257
Doncaster,E08000017,2014,Transport,Road Transport (Motorways),409.8339606
Doncaster,E08000017,2014,Transport,Road Transport (Minor roads),233.2498148
Doncaster,E08000017,2014,Transport,Diesel Railways,31.58937941
Doncaster,E08000017,2014,Transport,Transport Other,14.91324776
Doncaster,E08000017,2015,Commercial,Commercial Electricity,137.2287629
Doncaster,E08000017,2015,Commercial,Commercial Gas,28.85156961
Doncaster,E08000017,2015,Commercial,Commercial 'Other Fuels',1.219349969
Doncaster,E08000017,2015,Domestic,Domestic Electricity,160.274811
Doncaster,E08000017,2015,Domestic,Domestic Gas,310.7017782
Doncaster,E08000017,2015,Domestic,Domestic 'Other Fuels',97.12624762
Doncaster,E08000017,2015,Industry,Industry Electricity,116.2445472
Doncaster,E08000017,2015,Industry,Industry Gas,134.1759801
Doncaster,E08000017,2015,Industry,Large Industrial Installations,26.2254234
Doncaster,E08000017,2015,Industry,Industry 'Other Fuels',58.81623809
Doncaster,E08000017,2015,Industry,Agriculture,11.5616831
Doncaster,E08000017,2015,LULUCF,LULUCF Net Emissions: Forest land,-22.57808991
Doncaster,E08000017,2015,LULUCF,LULUCF Net Emissions: Cropland,63.42363883
Doncaster,E08000017,2015,LULUCF,LULUCF Net Emissions: Grassland,-17.39878524
Doncaster,E08000017,2015,LULUCF,LULUCF Net Emissions: Wetlands,64.77380159
Doncaster,E08000017,2015,LULUCF,LULUCF Net Emissions: Settlements,10.72374284
Doncaster,E08000017,2015,Public Sector,Public Sector Electricity,42.54352656
Doncaster,E08000017,2015,Public Sector,Public Sector Gas,35.82312104
Doncaster,E08000017,2015,Public Sector,Public Sector 'Other Fuels',0.172870499
Doncaster,E08000017,2015,Transport,Road Transport (A roads),211.7104965
Doncaster,E08000017,2015,Transport,Road Transport (Motorways),432.4422496
Doncaster,E08000017,2015,Transport,Road Transport (Minor roads),235.464204
Doncaster,E08000017,2015,Transport,Diesel Railways,29.66302126
Doncaster,E08000017,2015,Transport,Transport Other,15.45343314
Doncaster,E08000017,2016,Commercial,Commercial Electricity,109.6330961
Doncaster,E08000017,2016,Commercial,Commercial Gas,30.50854105
Doncaster,E08000017,2016,Commercial,Commercial 'Other Fuels',1.047185981
Doncaster,E08000017,2016,Domestic,Domestic Electricity,131.0944447
Doncaster,E08000017,2016,Domestic,Domestic Gas,321.0701299
Doncaster,E08000017,2016,Domestic,Domestic 'Other Fuels',93.97378707
Doncaster,E08000017,2016,Industry,Industry Electricity,89.68338003
Doncaster,E08000017,2016,Industry,Industry Gas,138.7765459
Doncaster,E08000017,2016,Industry,Large Industrial Installations,29.41190162
Doncaster,E08000017,2016,Industry,Industry 'Other Fuels',58.47345195
Doncaster,E08000017,2016,Industry,Agriculture,11.7899913
Doncaster,E08000017,2016,LULUCF,LULUCF Net Emissions: Forest land,-22.65179264
Doncaster,E08000017,2016,LULUCF,LULUCF Net Emissions: Cropland,63.49782066
Doncaster,E08000017,2016,LULUCF,LULUCF Net Emissions: Grassland,-17.52081312
Doncaster,E08000017,2016,LULUCF,LULUCF Net Emissions: Wetlands,66.42513288
Doncaster,E08000017,2016,LULUCF,LULUCF Net Emissions: Settlements,10.8064874
Doncaster,E08000017,2016,Public Sector,Public Sector Electricity,32.00200408
Doncaster,E08000017,2016,Public Sector,Public Sector Gas,33.55890319
Doncaster,E08000017,2016,Public Sector,Public Sector 'Other Fuels',0.169888662
Doncaster,E08000017,2016,Transport,Road Transport (A roads),213.3764583
Doncaster,E08000017,2016,Transport,Road Transport (Motorways),447.4683204
